,F0,F1,F2,F3,F4,F5,F6
0,1.1603699108098295,-1.8595162741679092,-1.6349214790056692,-2.9069330308593844,0.17789477357397246,-0.8016094673318283,-0.06634229704711933
1,2.2123807433301574,1.0930606876482323,0.36707840919990115,1.5320848715167343,-1.4353419521929178,0.789952161221307,-0.25176350982705803
2,-0.4021200930811381,0.17867427581978781,0.444045872995154,-0.14649859485159167,0.15869368218423582,-0.8159918694758423,0.648040215131731
3,-0.3092706676197314,-1.1501140918910033,0.23400313352568886,-0.6156427431908997,-0.47533386339259714,0.7810271846828297,-0.4563252423607112
4,-3.195202495972873,-0.6908303042178935,-0.1314311079843695,-0.3348040759053266,0.9294250122479513,-1.6343158552859267,-0.6665310794163241
5,0.09986663476502869,1.1611358591160392,0.25796694864785863,-0.5612476759284105,-0.8955513206263224,-0.2889947849474708,-1.0073915347949174
6,-2.039956235175087,-1.173108319321266,-0.7471026545165003,-1.1638332495907873,0.5989263348832573,-1.8369684993469841,-0.3158883067428135
7,1.6723330722924394,0.06919872766530921,0.532533502414445,0.9965542583041269,-1.4785626449876963,0.4991448440508507,0.35315316569294913
8,2.0538301476863063,1.0200414547633967,0.07247629976217872,-1.5212070633145265,-1.0776846861638185,1.1867087095754516,-0.9964815338988404
9,-1.1095109020299565,0.7569209718648361,0.7290759865694827,2.3073167642510906,0.6260874421186965,-0.09837877867890948,-0.5814890653258697
10,-0.7592599156906196,-0.7211649305504537,-0.6231495192178557,-1.5165795036671912,1.1406976277653924,0.15555129162640796,-0.3814554540933253
11,1.0455142961414172,0.669386387757454,-0.5365638681468102,0.44036631089281414,-0.6982155309086723,0.7052094552926663,0.27899085428475306
12,-0.8266652024321756,-0.7380099932215559,0.9221051130227536,-0.29284262801418526,0.918038856121131,-0.44664014006860575,-0.12878544471930714
13,-4.392791391603124,-1.0551206357324152,1.5788174282645833,-0.9381837696579164,0.12205532147554699,-0.7484726459771063,-0.12999930752647315
14,-4.088588638228133,-0.8375984114579874,0.23908880326918752,0.8727917086615294,2.5618296639643687,-1.2814869710354473,-1.4991403577470295
15,-0.9842332909293069,-0.3654022510974047,-0.1380496985060916,1.1870445521350763,-0.18409622805573433,-1.0617904484190444,-0.5404183031359933
16,-3.24785777016938,-0.5575983030634394,-0.3755983667124302,-0.4065918641955889,0.691907252809361,1.6014183502987764,0.3571778079804485
17,2.2594702954470924,0.7831155386895501,-2.2483994705376786,-0.40270508198325905,-0.22693876768613036,2.4505945271888883,1.4315381317534221
18,1.1449430024626719,0.53085278128438,0.02610240281921512,5.2140462388510445,0.8804886555107898,-1.0565005940616896,-0.29516804167154315
19,0.5750486568076328,-6.700346915683416,-3.3341598575241536,0.5561017973498349,2.824381982025487,-0.7736255944161611,-1.5182893646276925
20,5.075210676715315,-2.0410945387575294,-0.8339262694335241,0.06517700295958594,0.6632449993610033,0.5652803179190529,-0.22294256806107163
21,3.1307570565184157,2.0903456841003507,1.6496613724322713,1.1547071965185214,-1.3191449716938866,2.7827763577548845,1.1210963629042416
22,-1.8422055876243386,0.387128086316512,0.9688145756787413,-1.0186255499952641,0.043414875023309436,0.03823059027584515,0.9931477438960643
23,-0.779583650449446,1.713999947125524,0.5139976120823403,-2.646628988977516,-1.8615543248664412,0.9907961945014342,-0.29638632441657664
24,1.123142704196978,0.30685761988776267,-0.5640136537307804,-1.6890074055227198,-0.7612808911845397,-1.0921525884931718,-0.7621963158405006
25,-0.3395178938764332,2.870114854844756,1.3753844248574845,-0.7616954297980143,-0.686623843774998,0.542127185037611,-0.2617849635355034
26,1.3404538321513382,0.47042216226270106,-0.22534670575665658,0.4417405412014676,-1.5654171960670187,-1.2180551199634482,-1.0531797411880726
27,2.396051061350242,0.7768005109543507,0.3002375394249532,0.9261820591390483,-1.0671002400112206,1.3851104891834978,0.8321951635742265
28,-0.08694902209538997,0.7082209879947479,-0.09469460192488703,1.2880682382401705,-0.28688038138238525,-2.1352805199118805,-0.06263959523952732
29,0.2208580696135443,-0.7378753924435651,0.30880398784836605,0.18469824246597571,-0.5948887311391169,-1.5124217983375499,-0.8014541702179121
30,0.42005045519750905,-1.6111904946945763,0.14031665001799137,-0.07888159039479387,-0.21516697259193382,0.4193781848551462,0.8374518879818211
31,0.7256738663810026,-0.7237717303384432,-0.20553776780303065,-1.5164364158677448,-2.0424231571911897,0.7580338353275459,-0.4642134435855692
32,-0.4642935489812032,1.5234767480418276,0.5998126713399148,-0.9887069152213173,0.371682042928722,1.345505059934389,0.4311126373150531
33,-1.1331247214900066,0.21430372872042022,-1.2454878205996782,0.42343388719485403,-0.154344294357193,-1.0712423546649599,-0.8935109185763992
34,-0.017126459158363434,0.2294509373833726,-0.3052097797060818,-1.2449479525174982,0.4332020114994342,0.1322720780015881,-0.5218925305647267
35,2.064144730679004,-0.6730059930101113,0.10316682186316395,-0.8547241378189632,0.33340273300316625,0.34534816208253916,1.3656398036996997
36,3.0076782907749116,0.6351080540331554,-0.2984839722528645,1.2882287256393568,-0.6057569376119802,-1.0326525300415286,0.03407523715676866
37,-1.4777601350719076,0.07070515708690836,0.31847816478718866,0.0347912728312394,-0.5752280940795652,-0.6463570668778891,0.681849021815763
38,3.5510331942501576,0.7774340360201545,0.6276532994598591,0.914066084584073,-1.0704293150382307,0.16547583047919745,1.0689370147564434
39,-0.13001734302692697,-1.5358732573912879,0.8518298703250455,-0.23862563643507612,0.20626747331745993,-0.9755618971597836,-0.47548218293856365
40,1.5449981947763705,-1.1989292267138578,-1.1917571945587868,0.09453206431157564,0.1993631871432354,-0.2804802373175084,0.15951514939950817
41,-1.7818607323525086,1.083385367738774,-0.19895367338352435,-0.04912242402500659,0.09915547936412775,-0.027761739394900682,0.2831875813938447
42,-1.4034762533688865,0.18393583105261407,-0.9341961972640626,-0.1753351136169212,0.2375817794582965,-0.2722906270828048,-0.5886897881874537
43,0.5572982268562064,1.2452799281955935,-0.6972816594965145,1.050298246359004,-0.40325304434619147,0.1498450532109565,0.010487308499238594
44,-1.2369417986054259,-0.7449906524623106,1.0214999648178662,-0.976869298052748,1.353047261208695,0.03839419661913848,0.1786933784160051
45,-0.04804777980251778,0.7322415373729414,-1.1095266465530735,1.2408724958663975,0.012770910667813601,-0.03161819302963868,0.2771360972622239
46,1.1406732460116145,-0.20097767281528853,0.7891772010345042,0.03764265262897586,-0.9345599100371558,1.1011474915505162,0.5900301259553723
47,-0.5204989109349166,-0.37541618814873673,-0.14241367231204496,-0.20978773637549358,-0.21759070678695763,-0.7652767933549003,0.20477948252002107
48,-0.5998556398000525,1.1701609893037288,0.5363612327824758,0.007499220751764608,-0.146052598695305,-0.9449249486731547,0.7861850675385915
49,0.4365742795101449,-0.41877282860411424,0.7379757199203361,-1.1554740172442828,-0.8672348156131503,0.42639200932072463,1.1866832929294533
50,0.5547013560964512,1.6144657519084122,0.7742862966194656,1.2985214422448221,-1.0790521125102703,1.1366709073965386,0.29716686754732596
51,1.233435992218691,-0.10438651327955877,0.6410960550712453,-0.4936335872912309,-0.6387483457192424,0.4971942981682456,0.45283892513553486
52,-0.6311931234193937,0.8300184211577292,-0.8750819462377132,1.4238016753456528,-0.04584980867771675,-0.7171293331927411,0.19609843290248602
53,0.19015668394291374,-0.42953152006642226,0.5016006300574584,-0.49879620604901503,-0.25315906402475374,-0.13439170049236177,0.029293584337090613
54,0.770499333205766,0.6692875443904551,0.598470968066255,-0.09400233231484559,0.06860299722133441,0.7063541526778531,0.630285387528378
55,0.7019862945874809,0.17389136278268888,1.3879401364628068,-0.9281780040309028,-0.5362757744014255,0.20588254207318873,0.24183633735814938
56,-2.5349884752505654,0.2223718175210204,-1.1587429428001674,-0.18581042473935597,0.5598026746546277,-0.036276743765474385,-0.6172019756803184
57,-1.9312803190916792,-0.36183861835475656,0.0021187905660559237,0.20057799621941388,0.4434329468375239,-2.308167300531662,-1.780917330779436
58,-1.8084931717235517,1.3352099128433503,-1.106258172797998,0.2076253767154621,0.07399571318808473,0.16222961671462538,-0.3253704005298064
59,0.2921179451986339,-1.3287552989877875,-0.2257450898364219,-0.6300105042877481,-1.0211332140161398,1.6293899959201228,0.2909339588868539
60,0.5959403971055994,-0.9447193702401255,1.2829757803444422,-0.3482330500541321,-0.5990934348484357,-1.1327008923598625,0.4885787158502454
61,0.005894012471742035,0.23613242490025704,-1.2207336025219082,0.9351462482493436,0.40043613882798,-1.3081531273509843,0.740616184381985
62,-0.9294345205747129,0.2800489694731749,1.0146550790017985,-0.4301682814222928,-0.35301725400781064,0.14553943878844616,-0.3946694274570732
63,-1.1012807522702794,2.3489409814031195,-1.187102476206338,-0.07518918497407406,-0.006885632519731161,-0.7417352383706893,0.24351701599404244
64,-1.437130350567089,-0.6970397035719915,-0.6174971100454965,-0.11091317765181914,0.2311075784472315,0.7375547710540445,0.15915248446186478
65,-0.43929537727999174,-2.209153577272858,-0.41294429006460076,-0.4706668964114739,0.4687444048289487,-1.1314926520916888,-0.07743725938341382
66,-0.6375632422473578,-0.38655018221451853,-1.2408070870416361,-0.23321782196607627,1.0289229363758885,1.587820972114725,0.03409150221565299
67,0.7243220714253431,-1.7454079375439584,1.2990744060538975,-0.13178221081435473,-0.7324723343338473,-0.32015589219726237,0.034601888153935216
68,0.7780106546204437,0.7648415183447422,0.6088263116350797,-0.1840927649360515,0.020858384973916788,1.5107393791378583,-0.15841529467720517
69,0.15835998847804125,0.6804455593316387,-1.1482713352761016,-0.4702003758066775,-1.0407185754825719,-0.06814819252010801,0.30872610564548475
70,-0.4483929706422967,0.3218782133891807,-0.3043297455609193,0.16758368657664163,-0.09538408142696206,-1.448570303048192,-0.07479118856833827
71,2.189032186758677,-0.9755805830630709,1.2174188431799793,-1.1109607276583453,-0.2638490627394273,1.179606493225619,0.9665733043444543
72,1.227046837506036,-1.796256787213983,-0.8956662240496837,-0.48572833290532047,0.6497674640226281,0.8068749634340897,-0.06901866866302526
73,1.5458393629300569,-0.42389394528535795,0.36366108875816217,-0.4959599844397814,-1.0881269791649435,-0.12876576843861487,1.1312614866576802
74,0.04439917007622513,0.22602497706135632,-0.3575825650297482,0.16985038994221716,-0.04644088671952008,-0.01730632025178309,-0.005987865422886878
75,0.6392509431461526,-0.022912105928474518,0.6421345048166559,-0.6674688969170803,-0.3740622488465971,0.2703609149517412,0.019605330225135897
76,-0.33131569180205717,1.327825053363212,0.37158518364707277,0.04246595983732286,0.2855023316925886,-0.5349145810327773,-0.22854729743020621
77,-0.4280559699572736,-0.44526600450215365,0.9129154466018091,-0.6515770266803849,0.02479535311195293,0.025852251611780144,-0.1851435290359171
78,0.8202402444518683,0.38249102368864946,0.3194491952036002,-2.8600153819494216,-2.119050809207656,0.989927741284186,2.3362293396227933
79,-0.13607059780336622,-1.6406135294414803,0.8497119855014588,-0.12495121744100057,0.22338717491905466,-0.41038197235551455,0.274892787188374
80,1.493953363132132,0.9743647797400288,2.662194014926415,0.1301346845217116,-1.468761695892524,0.9900772719191058,0.5156075987903981
81,-0.009849625093944247,-1.1796587979279367,0.6199148386237174,0.5574763421522673,0.48873766263017565,-0.8490706285147414,-0.10067485222653576
82,0.626816440981084,-0.0015087090506384943,-1.5114462156140938,-0.6994753000260477,0.39019403789068097,-0.4229444349154936,1.239009111059224
83,1.1274683643873558,-0.3293244834337468,-1.5308769894661818,0.8791289411767232,1.3553046734311325,-0.8381441512296246,-1.422496096429175
84,-2.1081729782867686,0.6966175711625601,0.4798467020197187,-0.14283046606738334,0.2806957867094016,-0.301697800373533,0.5799070819185469
85,-2.196352646263773,-0.40729260744500684,0.6378943924198521,0.6425774691500703,-0.3039439065963317,-1.445956519907922,-0.991407299512863
86,-1.8258637068970212,1.0359942100021695,-0.18631715447679426,1.558653420856485,-0.39145867725171374,-0.02237369695590352,-0.3461393589135923
87,1.760215098944727,-0.30672402282424016,0.37245089447521984,-0.42715542603720835,-0.2966547671253889,-0.18692214424290052,0.52087377153141
88,0.23582952628185622,0.043455285441885955,0.8867524329224988,-0.11108893027090787,-0.6148781174853208,0.5355846796913923,0.649531970903565
89,-0.005504386862559203,-0.22683354284253546,0.48376727049750906,0.07834863043286075,-0.13797142782748992,-0.8153374884641634,-0.09136443982384164
90,1.7537138255789042,0.0485372195461574,-0.6097223111015705,0.47384987390194255,-1.5479556455721355,1.379933515945132,0.36754347455802483
91,-1.2842369011196486,1.249724062515908,0.9642407656214337,1.3492061867694878,0.34892646066558086,0.3482367612535392,0.2750497219338472
92,-1.8826421549749461,0.04707424223866311,-0.3829748657023081,-0.46658352879654386,1.253478541734632,-0.8679026675875605,-0.8564102481402934
93,-0.06802296046341,0.27696941170768935,-1.2095647312659856,0.23276117484321304,-0.44642882204552137,-0.4364098349965933,-0.23337705990998617
94,0.7347720218543817,0.28466077064748047,-0.5638612320547627,-0.36400868723243957,-0.12969181311434502,-0.18228715771340886,0.17156916256453636
95,-0.3927919900863002,0.33332886625669705,0.538213010958745,1.1886759155842082,-0.5149455337826241,0.7684763147976061,0.2295361529300001
96,0.4912792068435668,0.1343131445228575,-0.7222437124499738,-1.0138255485843404,-0.2996317112638628,0.7320948913497012,0.12968120111474638
97,0.9927702032382719,0.38872254845976795,1.5923281284315256,1.0723494871043668,-0.6682116175762376,0.2505940311877008,-0.21733847164562953
98,1.6330275240084287,-1.973589469942034,0.86906722172234,0.0014454772256028352,0.45974310882281366,0.5042265133550753,0.3493283335553304
99,-0.7365952835029715,-1.1390116452103698,0.3028412623293728,0.2969289841445001,0.8093502730472703,-0.8211146301326129,0.5579535105607296
100,0.4231129706816879,-1.1249356909387012,-0.5718193810231141,0.25581759278840405,0.1662879329012362,-0.5498315328939524,-0.6243993620397547
101,0.9932809352754391,-1.219664338343982,-1.0326323299715896,0.8124745767912088,1.376326056717398,0.08905546003105787,-0.12532609007377757
102,-0.11021472513478614,-1.129537250512525,0.7130810070323952,-0.9655033270769782,0.8943526424700338,0.5083088411646338,1.0622357421552535
103,0.5479450226527421,-0.15630635408043647,0.5401913931881251,1.3977233130684896,1.0008633077541538,0.15754818825036362,-1.2722381118478523
104,-3.0936084098355776,-1.642305162279222,1.8758013780256357,0.6325011098078058,-0.04252873573974666,-1.1787962505305236,0.26410564010789367
105,-0.7556777558445069,0.6808463564953601,-2.5486908794214664,0.7095607136270278,-0.3050488796173016,0.09785125435358995,0.21459721560770587
106,0.7698837167467077,0.6702411723838057,-0.39582527855898186,-0.9552339388161746,-0.848727507842009,-0.5404121629564705,0.21752955037568428
107,1.4069345964467843,-2.575185150179235,0.25777741843891294,1.692423859387649,0.6969532796040584,0.8012358349320765,0.42793833695574024
108,0.34836811454344746,0.26479587008853256,-2.6602797673655116,0.4579442429613481,-0.5233009043758636,0.3591286069246292,-0.9121777012587384
109,-0.04022464990026414,-0.3515515976371927,1.5845059492269562,0.9976662813378122,-0.7505307214310217,0.19959369458507095,0.032729062389745954
110,-1.7126793025072804,0.40630041431083574,-1.0604001081402223,0.09186024449220491,0.5877004006820734,0.08656714730915656,0.15145703416069559
111,1.0464779326232518,-0.7772145888225017,0.19676931536897538,-0.28925897326191696,-0.27753130329866843,-0.17361743897136894,0.22419411890251414
112,0.1616188504713809,0.02830381695372051,0.47715846035732923,-0.03322013352107986,0.4870719042292369,-0.7417986905930716,0.44223791886307234
113,-0.19287480462951195,0.7730870950859756,0.5977363377228935,-0.03377095766149478,-2.005256674203305,0.19997310714580557,0.1652578404446725
114,1.0908638389306935,1.0909051395911138,-1.1544161485959232,-0.050217718319257566,-0.24627615671210185,0.46254932491538336,1.30671805159981
115,0.7379911529264248,-1.2347751521339283,-0.24690405257530487,0.41448485041824273,0.7554218487161506,0.8029361746680103,0.7761531502834681
116,1.6563590261751642,-1.7436035797247431,-1.3210673992421882,2.287051292820563,1.1513225966275322,-1.3230615696399932,-1.64387067151608
117,-0.4035608906633322,-0.48932143087914676,0.36754309937354734,-0.423715090069483,-0.5245672424225626,0.1507238992174847,-0.4412255557226936
118,0.6734799583710173,-2.6551750594103525,-0.5001381995927487,0.8227540868775071,-0.23618768568124723,-1.4111319233938542,-0.9897090150137707
119,-0.9464991695669634,-0.1184932780367796,-1.0395634048184594,-1.5077522382753785,0.36708950534388596,0.8615386365297143,0.2341456159698435
120,0.17438197867926097,-0.21326226086234987,-0.8559926979719241,1.8652256015906612,0.475667355480838,-1.1903671260903443,-0.9479124726780438
121,1.0797137513491393,0.1277504349090311,-0.6150618517789154,-0.26641964704830473,0.0075512938994097365,-0.013718925682805708,0.19542986449386976
122,-0.8750312716181929,4.092256562654498,0.6592825007018105,0.6750003983835847,-2.819009779338038,0.24670329250011813,1.9808904035048247
123,0.18692334016604795,-0.412973104887627,-0.5701386974848358,-0.18849896345453368,0.6633758940235641,-0.39769130420728577,-1.2327441000603012
124,-0.46360058937126164,1.3098117409617813,-1.260316186438173,1.107876043016378,-0.11024010560692678,0.9947329072617118,-1.0140791113873258
125,0.4432910128924575,0.8455113721024533,0.9036241678450915,0.9429539188750925,0.28197110033325706,-1.321959852082452,0.0758012739894185
126,-0.5500835942931366,1.1003351280188227,0.6818471117943132,-0.2666536302153351,-0.5472532906382174,0.0089256556740345,1.547253428021915
127,1.1949664715586932,0.19125641764326531,0.5807604805159178,-0.3354197846554609,-0.8350785322248373,2.9697271322393752,0.4654190627477188
128,0.46206697805821423,0.3484537457672419,1.6003673974921349,0.8190545380203896,-0.43172180192927334,-0.18245156028228246,-0.2494589877668373
129,-0.7429798992640498,1.5037872072431928,-0.3939827327349443,-0.19408293400022036,-0.31827088070357545,0.2649907983924291,0.8152883473148964
130,0.7645600774682765,0.7120645024212868,0.873210860700252,0.7420958044553676,1.1423266147793893,-0.772435727168545,0.17197382217044033
131,-0.1622139422243449,-0.47812418645033034,1.3227030195490075,-1.4469260930125944,2.0654496058955982,-0.3792462000617236,-0.049643250017456744
132,1.3434043501362252,1.003690514831277,-0.2296408532143523,2.33713598420057,0.6054104536504442,0.8358327733771164,0.8211745527478227
133,0.22939751736308162,-0.4626581953075207,1.0488437184379884,0.6189768912161477,2.022714972741068,-0.5545007088286054,-0.07576776011050894
134,-1.837250052536432,-2.022655036319439,-1.0947951617087037,0.42988414449577955,0.8402066322883741,-0.1147782237850157,-0.8834641318597439
135,-0.7159104005044229,-0.5590724473632622,-0.47131702337477266,-1.5293392860607906,0.023372483292563098,-0.8554404825969548,-0.6891908150381324
136,2.0739842069507586,1.3045791015661226,1.1468684260988622,0.7164414041189188,-0.687643466548406,-0.8555945922792266,0.4474424327452422
137,0.04627689027828165,-0.7291949174365281,-1.086743974790033,0.2745593295244707,-0.07521446621350625,-0.20256493903523906,-1.1016793510376872
138,1.0571598397792947,-0.553457965427503,0.14811756909925963,-0.23877876335611417,-1.305086761717704,-0.10229909785711296,0.25274177004191456
139,-1.5576430392179474,-0.060639123606530294,-0.20452044944156722,-0.6268962448635845,-0.7972102226444374,0.2199674349940961,-0.11435598359640234
140,-0.18387121677830282,0.2974505142972024,-1.5038176083332873,-0.18108094390166166,0.9231770901689743,0.02684811912327827,0.9736013930615295
141,1.520025609035846,0.8293868040201944,1.9060174390810087,1.5839828638034397,-0.8250019344549572,-0.23480435241039313,0.004146122101257083
142,-0.6356970474244116,0.6710735965903666,0.07669587107515606,-0.2710868152080525,-0.05969736699525242,0.5088481864470868,-0.8550068120876446
